song_id,flagged,violence_score,self_harm_score,sexual_score,harassment_score,hate_score,violence_flag,self_harm_flag,sexual_flag,harassment_flag,hate_flag
3613206,False,0.005568688735365868,1.003098350338405e-05,0.0018030059291049838,0.0006139359902590513,0.0019046773668378592,False,False,False,False,False
2859547,False,0.00401986762881279,0.0005746276001445949,0.004081516992300749,0.002610414521768689,0.00026530009927228093,False,False,False,False,False
2990621,False,0.07918579131364822,0.013777037151157856,0.0009512722608633339,0.017212945967912674,0.005630180239677429,False,False,False,False,False
7807523,False,0.009176228195428848,0.00831677671521902,0.42729806900024414,0.1894378960132599,0.24692484736442566,False,False,False,False,False
7807524,False,0.19915230572223663,0.19185300171375275,0.052737683057785034,0.0009596545714884996,3.7485577195184305e-05,False,False,False,False,False
7807531,False,0.05794108286499977,0.012476966716349125,0.014634423889219761,0.03221987932920456,0.023448163643479347,False,False,False,False,False
2990637,False,0.316777765750885,6.356351514114067e-05,0.5196042656898499,0.2559850215911865,0.08986859768629074,False,False,False,False,False
2990638,False,0.11585415154695511,0.001658644643612206,0.048256371170282364,0.023251773789525032,0.015234722755849361,False,False,False,False,False
4956725,True,0.015208748169243336,0.00033380123204551637,0.9005123972892761,0.1486450880765915,0.045587800443172455,False,False,True,False,False
3220035,False,0.10103092342615128,0.004220500588417053,0.2731945216655731,0.08211870491504669,0.03503742069005966,False,False,False,False,False
2990664,False,0.042267732322216034,0.009631773456931114,0.012661449611186981,0.03166954964399338,0.014600028283894062,False,False,False,False,False
2466383,False,0.005569254048168659,0.00030719873029738665,0.0014590771170333028,0.033730585128068924,0.024991720914840698,False,False,False,False,False
2990672,False,0.07085078209638596,0.00013328141358215362,0.020295951515436172,0.29014530777931213,0.16144327819347382,False,False,False,False,False
5907033,False,0.014054367318749428,0.025235557928681374,0.00041669124038890004,0.00048146609333343804,0.0002781680377665907,False,False,False,False,False
3285594,False,0.01351087260991335,0.0005165961920283735,0.10086987912654877,0.09773503243923187,0.08176766335964203,False,False,False,False,False
5907034,False,0.00743358489125967,0.008888998068869114,0.003116178559139371,0.18658824265003204,0.03302198275923729,False,False,False,False,False
5907036,False,0.002357985358685255,0.002142742509022355,0.021291926503181458,0.0019863047637045383,0.0005249642417766154,False,False,False,False,False
5907037,False,0.0024052716325968504,4.869294207310304e-05,0.21853099763393402,0.11317608505487442,0.013978596776723862,False,False,False,False,False
5907035,False,0.019246120005846024,0.0017411286244168878,0.004042075946927071,0.003249771660193801,0.003644295036792755,False,False,False,False,False
5120603,False,0.03862803429365158,0.003731184871867299,0.009243465028703213,0.04387284815311432,0.046752121299505234,False,False,False,False,False
5907038,False,0.007210996467620134,0.01175691094249487,0.021137554198503494,0.0381905622780323,0.01503167487680912,False,False,False,False,False
6038108,False,0.010742375627160072,0.0037904437631368637,0.055919889360666275,0.00847850926220417,0.005421358160674572,False,False,False,False,False
2990690,False,0.10657542198896408,0.0002562616136856377,0.002091030590236187,0.08630579710006714,0.005912719294428825,False,False,False,False,False
9085535,False,0.00723698316141963,0.00022155723127070814,0.01586434803903103,0.03752634674310684,0.0013798290165141225,False,False,False,False,False
2957931,False,0.13281914591789246,0.0072077130898833275,0.01331297867000103,0.13038252294063568,0.02061798982322216,False,False,False,False,False
2171500,False,0.017744308337569237,0.004812117666006088,5.4068343160906807e-05,0.002612852491438389,0.00012943196634296328,False,False,False,False,False
6398575,False,0.004526222590357065,0.0008967376779764891,0.006048728711903095,0.010976377874612808,0.0018474990501999855,False,False,False,False,False
2957936,False,0.038390640169382095,0.02163383923470974,0.06396907567977905,0.13123586773872375,0.08427974581718445,False,False,False,False,False
2171505,True,0.07944253832101822,0.0010292649967595935,0.6879483461380005,0.2760525941848755,0.046725764870643616,False,False,True,False,False
2957938,False,0.05469265952706337,8.003143011592329e-05,0.007237462792545557,0.29938891530036926,0.2702178657054901,False,False,False,False,False
4203120,False,0.0204665195196867,0.0006391798378899693,0.27427756786346436,0.07737401872873306,0.061355166137218475,False,False,False,False,False
6038130,False,0.15623165667057037,0.007366526406258345,0.016755156219005585,0.030721213668584824,0.007012396585196257,False,False,False,False,False
6038133,False,0.03372414782643318,0.006050681695342064,0.005871614441275597,0.019020432606339455,0.014053779654204845,False,False,False,False,False
1778294,False,0.3153328597545624,0.00016498519107699394,0.39236292243003845,0.3096245229244232,0.1076190322637558,False,False,False,False,False
2990711,False,0.4561041295528412,0.022667884826660156,0.3616415858268738,0.08458388596773148,0.02526950277388096,False,False,False,False,False
6038128,False,0.025005005300045013,0.005747231654822826,0.04071991145610809,0.06292714178562164,0.036538105458021164,False,False,False,False,False
6890099,False,0.24758535623550415,0.005449042189866304,0.05217042565345764,0.11971684545278549,0.020382678136229515,False,False,False,False,False
2171516,True,0.8479136228561401,0.00743510527536273,0.00696162274107337,0.15823152661323547,0.05815311148762703,True,False,False,False,False
2957952,False,0.023219484835863113,0.24264569580554962,0.01748206466436386,0.2627039849758148,0.019982602447271347,False,False,False,False,False
2171524,False,0.3442220985889435,0.0013614835916087031,0.06870167702436447,0.2637491524219513,0.12982884049415588,False,False,False,False,False
2171528,False,0.10776182264089584,0.04420686885714531,0.058706965297460556,0.06627292931079865,0.0018450797069817781,False,False,False,False,False
2630282,False,0.02617665007710457,0.005436365958303213,0.0159547571092844,0.4106113314628601,0.0057416437193751335,False,False,False,False,False
3318410,True,0.8335800766944885,0.0024684665258973837,0.2889750301837921,0.17355327308177948,0.06137651205062866,True,False,False,False,False
5153423,True,0.7494243383407593,0.00011813304445240647,0.05074130743741989,0.1382337063550949,0.03350600600242615,True,False,False,False,False
2990737,True,0.11225074529647827,9.652727749198675e-05,0.018012147396802902,0.5059675574302673,0.013125860132277012,False,False,False,True,False
3285650,False,0.07570548355579376,5.0179267418570817e-05,0.2359175682067871,0.1343880444765091,0.14428552985191345,False,False,False,False,False
2990739,True,0.48852553963661194,6.997725722612813e-05,0.10558458417654037,0.25477948784828186,0.3003324568271637,False,False,False,False,False
2171541,True,0.8783076405525208,0.05178723484277725,0.9691724181175232,0.15965105593204498,0.003911262843757868,True,False,True,False,False
2335385,False,0.013228614814579487,0.004120978992432356,0.02216080203652382,0.00145298324059695,0.0021761804819107056,False,False,False,False,False
2957980,False,0.08109622448682785,0.01592652127146721,0.4539799094200134,0.07811524718999863,0.023208746686577797,False,False,False,False,False
3285662,False,0.04253087192773819,0.00015411966887768358,0.13234011828899384,0.05750848352909088,0.07837364822626114,False,False,False,False,False
2957983,False,0.28193679451942444,0.02696237899363041,0.007214352488517761,0.10564052313566208,0.00945319328457117,False,False,False,False,False
2171552,True,0.528598964214325,0.000788793433457613,0.1571759432554245,0.45793333649635315,0.03828082233667374,False,False,False,True,False
3285669,True,0.27875816822052,0.0011782728834077716,0.5939311385154724,0.09811175614595413,0.0569104328751564,False,False,True,False,False
2433702,False,0.007629842031747103,3.6717123293783516e-05,0.15347951650619507,0.11131256818771362,0.05398494750261307,False,False,False,False,False
3285674,False,0.013983040116727352,0.000825852679554373,0.005712596233934164,0.00570964440703392,0.0036473332438617945,False,False,False,False,False
2171564,False,0.17036600410938263,0.2848879098892212,0.3710438907146454,0.38812166452407837,0.0036470056511461735,False,False,False,False,False
2335404,False,0.030057266354560852,0.01117829978466034,0.0010148904984816909,0.0008077214006334543,0.0021735746413469315,False,False,False,False,False
2990765,True,0.022107016295194626,0.0003046820929739624,0.003336555091664195,0.5797690749168396,0.2633790075778961,False,False,False,True,False
2171571,False,0.46109047532081604,0.062349312007427216,0.5043004155158997,0.3006584644317627,0.09496908634901047,False,False,False,False,False
2335411,False,0.015754979103803635,0.0018361291149631143,0.0038424821104854345,0.02583121694624424,0.013043864630162716,False,False,False,False,False
2335415,True,0.1818627268075943,0.4571008086204529,0.0055396705865859985,0.4947287142276764,0.002605574671179056,False,True,False,True,False
2990779,False,0.04540393128991127,0.0005836146301589906,0.009255084209144115,0.2100117951631546,0.1425248235464096,False,False,False,False,False
2171580,False,0.06972258538007736,0.07380970567464828,0.16138797998428345,0.3666893243789673,0.03343057259917259,False,False,False,False,False
2958011,False,0.02919445000588894,0.035361215472221375,0.18887780606746674,0.05339242145419121,0.04705405235290527,False,False,False,False,False
2958012,True,0.6303212642669678,0.0006075904238969088,0.22110947966575623,0.630013644695282,0.3787391483783722,True,False,False,True,False
6924975,True,0.20986832678318024,0.002582311164587736,0.9483563303947449,0.28098931908607483,0.2148001790046692,False,False,True,False,False
2859716,False,0.02986966446042061,0.0012016394175589085,0.03792029991745949,0.02678474597632885,0.02052181586623192,False,False,False,False,False
2990792,False,0.0846862867474556,0.00024874633527360857,0.11031381040811539,0.2283352017402649,0.17913737893104553,False,False,False,False,False
2171596,True,0.5946498513221741,0.19766291975975037,0.0344480536878109,0.2301824688911438,0.049826204776763916,True,False,False,False,False
3678939,False,0.058871641755104065,0.0006737049552612007,0.08007781952619553,0.051989685744047165,0.03219170868396759,False,False,False,False,False
4891359,False,0.001381737063638866,0.0025031736586242914,0.11594251543283463,0.008449461311101913,0.0036919580306857824,False,False,False,False,False
7185120,False,0.05530267953872681,0.0008167641353793442,0.017215825617313385,0.028686009347438812,0.013134634122252464,False,False,False,False,False
2990817,False,0.0609683133661747,0.008523310534656048,0.15706561505794525,0.2855173945426941,0.030838463455438614,False,False,False,False,False
7348959,False,0.049890510737895966,0.017099304124712944,0.1360539346933365,0.0804019644856453,0.009780868887901306,False,False,False,False,False
5219042,True,0.04434989392757416,0.006275166291743517,0.707813024520874,0.33057641983032227,0.06780833750963211,False,False,True,False,False
2466532,True,0.06801450997591019,0.0019268824253231287,0.6412516832351685,0.18744969367980957,0.03400512412190437,False,False,True,False,False
1843945,True,0.0392327718436718,0.0007034201989881694,0.6231178045272827,0.1617860645055771,0.06687537580728531,False,False,True,False,False
3252972,False,0.047084249556064606,0.016373801976442337,0.02315104939043522,0.002282495843246579,0.0006483491160906851,False,False,False,False,False
2990832,False,0.2925195097923279,0.00038268096977844834,0.1496201753616333,0.15609996020793915,0.03761262819170952,False,False,False,False,False
5153520,False,0.050948161631822586,0.003645420540124178,0.34252414107322693,0.023252496495842934,0.015961114317178726,False,False,False,False,False
2401020,False,0.14601095020771027,0.00022732428624294698,0.016025252640247345,0.05061482638120651,0.013034733012318611,False,False,False,False,False
2433790,False,0.14550341665744781,0.0006841018912382424,0.010902893729507923,0.12257707118988037,0.04006492346525192,False,False,False,False,False
3062841,False,0.0030359697993844748,0.0005570020875893533,0.22003695368766785,0.13719968497753143,0.07325228303670883,False,False,False,False,False
6726402,True,0.008293872699141502,0.0006334993522614241,0.07494033128023148,0.6508334279060364,0.03944782167673111,False,False,False,True,False
4367119,True,0.03883211687207222,0.009116970002651215,0.010862626135349274,0.6434794664382935,0.17732678353786469,False,False,False,True,False
5874459,False,0.05654672533273697,0.006758838891983032,0.05905802175402641,0.12491202354431152,0.022054091095924377,False,False,False,False,False
8397595,False,0.08282911032438278,0.23391981422901154,0.0008303677896037698,0.17238904535770416,0.0013338887365534902,False,False,False,False,False
8397596,False,0.037522438913583755,0.00699244299903512,0.0032675720285624266,0.0016518719494342804,0.008127494715154171,False,False,False,False,False
8397597,False,0.09387560188770294,0.001912859850563109,0.0046175383031368256,0.21447482705116272,0.03068207949399948,False,False,False,False,False
8397598,False,0.005597718060016632,0.0029443353414535522,4.765133053297177e-05,0.0020603372249752283,0.0019035155419260263,False,False,False,False,False
8397599,False,0.013993708416819572,0.0023001483641564846,0.005371105391532183,0.019897043704986572,0.0034663097467273474,False,False,False,False,False
8397600,False,0.075697161257267,0.04962163046002388,0.0007407646044157445,0.0341353565454483,0.024867339059710503,False,False,False,False,False
8397601,False,0.10044582188129425,0.04066302254796028,0.08963381499052048,0.17438071966171265,0.0404026098549366,False,False,False,False,False
8397602,False,0.0050313277170062065,0.0052233850583434105,0.000278690189588815,0.013988945633172989,0.001909458776935935,False,False,False,False,False
8397603,False,0.006283262744545937,0.0034522581845521927,0.00018024802557192743,0.0004858629545196891,0.00033011179766617715,False,False,False,False,False
2401066,False,0.04612533748149872,0.0020893546752631664,0.0018675660248845816,0.004554157145321369,0.010899273678660393,False,False,False,False,False
7971631,False,0.11620701849460602,0.023941293358802795,0.03849564865231514,0.07244372367858887,0.026149095967411995,False,False,False,False,False
6071089,False,0.029776252806186676,0.002810055622830987,0.012012624181807041,0.037766844034194946,0.017151346430182457,False,False,False,False,False
2433847,False,0.12916499376296997,0.0016557949129492044,0.00289501016959548,0.010032913647592068,0.013853605836629868,False,False,False,False,False
8102711,True,0.6037310361862183,0.00023975658405106515,0.5791703462600708,0.414440780878067,0.3907807171344757,True,False,True,False,False
8102712,False,0.22288350760936737,0.0026115879882127047,0.4082642197608948,0.21765440702438354,0.31022119522094727,False,False,False,False,False
8102713,True,0.18425850570201874,0.00038208786281757057,0.019560541957616806,0.4833223223686218,0.3424692153930664,False,False,False,True,False
8102714,False,0.5579709410667419,0.005060567054897547,0.020335286855697632,0.15248416364192963,0.1350904405117035,False,False,False,False,False
8102715,False,0.2069552093744278,0.0014975214144214988,0.035230182111263275,0.16667678952217102,0.2074642926454544,False,False,False,False,False
8102716,False,0.19477084279060364,0.007698010187596083,0.013074998743832111,0.03326250612735748,0.028648030012845993,False,False,False,False,False
7807806,True,0.058136921375989914,0.002042371081188321,0.6722143292427063,0.12919612228870392,0.056735895574092865,False,False,True,False,False
8102717,False,0.02544957399368286,0.00046126125380396843,0.0024763825349509716,0.21093983948230743,0.2629753053188324,False,False,False,False,False
8102718,False,0.1628900021314621,0.0010486675892025232,0.27075958251953125,0.11038805544376373,0.08067991584539413,False,False,False,False,False
8102719,True,0.8040453791618347,0.003121770918369293,0.436297208070755,0.24943794310092926,0.15203793346881866,True,False,False,False,False
7643970,False,0.015419859439134598,0.02222437597811222,0.018042631447315216,0.003287757746875286,0.007088647689670324,False,False,False,False,False
8102720,True,0.7617117166519165,0.0008661551401019096,0.024655232205986977,0.11662488430738449,0.05023186281323433,True,False,False,False,False
3108445,True,0.03837559372186661,0.0004924890818074346,0.2363923341035843,0.45883435010910034,0.41885197162628174,False,False,False,True,True
8102721,False,0.07810992002487183,0.022678192704916,0.01680697128176689,0.046005893498659134,0.04577641934156418,False,False,False,False,False
8102722,True,0.3970893919467926,0.0021801579277962446,0.022161265835165977,0.4243135154247284,0.4318247139453888,False,False,False,False,True
8102723,True,0.13305635750293732,0.00046881401794962585,0.809978723526001,0.0633002445101738,0.06849159300327301,False,False,True,False,False
7611208,True,0.14506816864013672,0.00040357120451517403,0.5519837737083435,0.40823137760162354,0.06205875426530838,False,False,True,False,False
5546827,False,0.004498379770666361,3.3754989999579266e-05,0.0002892744669225067,0.00017563030996825546,9.492693061474711e-05,False,False,False,False,False
5546828,False,0.025871414691209793,0.007931646890938282,0.1838645339012146,0.03765680640935898,0.013476659543812275,False,False,False,False,False
5546830,False,0.0062500787898898125,0.0006242614472284913,0.0028763862792402506,0.012561706826090813,0.005829427856951952,False,False,False,False,False
5546831,False,0.002647810848429799,5.7780005590757355e-05,0.019692273810505867,0.008394524455070496,8.617009007139131e-05,False,False,False,False,False
5546832,False,0.06181047484278679,0.01923501119017601,0.10912688076496124,0.02742922306060791,0.004626666661351919,False,False,False,False,False
5546833,False,0.004732486791908741,6.471329106716439e-05,0.0011607391061261296,0.023792535066604614,0.0035810018889606,False,False,False,False,False
5186386,False,0.20827631652355194,0.003933138679713011,0.2288619726896286,0.08122485131025314,0.028021931648254395,False,False,False,False,False
5546834,False,0.0644349530339241,0.008866529911756516,0.0022798532154411077,0.01669086329638958,0.0014009232399985194,False,False,False,False,False
5907284,False,0.0416787713766098,0.06029306724667549,0.13663649559020996,0.00371651747263968,0.001344812917523086,False,False,False,False,False
5186388,False,0.006963426247239113,0.0022310640197247267,0.0005536954267881811,0.36189281940460205,0.00013718199625145644,False,False,False,False,False
5546835,False,0.1934347152709961,0.000389597553294152,0.0025397432036697865,0.14331702888011932,0.048935480415821075,False,False,False,False,False
5186391,False,0.08259640634059906,0.004372728988528252,0.45473966002464294,0.020371023565530777,0.003061802126467228,False,False,False,False,False
5546836,False,0.011558291502296925,0.0009120043832808733,0.0005333211156539619,0.012368177063763142,0.0029831635765731335,False,False,False,False,False
5546837,False,0.01911434717476368,0.001730514457449317,0.24912643432617188,0.1076601892709732,0.025230707600712776,False,False,False,False,False
5186394,False,0.022879818454384804,0.013069978915154934,0.0014184347819536924,0.006644995417445898,0.005089734215289354,False,False,False,False,False
5186395,False,0.030616959556937218,0.00012167372915428132,0.053132474422454834,0.07030507922172546,0.013186417520046234,False,False,False,False,False
5186396,False,0.05199423059821129,0.001328000915236771,0.008777694776654243,0.028964027762413025,0.014251220971345901,False,False,False,False,False
5546838,True,0.7930513024330139,0.011926350183784962,0.012399797327816486,0.08978908509016037,0.005568860564380884,True,False,False,False,False
5546839,False,0.01939675211906433,0.0005862924735993147,0.1284896433353424,0.02561631239950657,0.010095207951962948,False,False,False,False,False
5186399,False,0.14017009735107422,0.0017605586908757687,0.35154908895492554,0.06727410852909088,0.01972968503832817,False,False,False,False,False
5186400,True,0.2179955393075943,0.0007866896339692175,0.5997602343559265,0.12085720896720886,0.14551782608032227,False,False,True,False,False
3253091,False,0.3957749605178833,9.555403812555596e-05,0.37654468417167664,0.24082325398921967,0.0663217231631279,False,False,False,False,False
6660965,False,0.13079597055912018,0.13164983689785004,0.0013511163415387273,0.0015125286299735308,0.0003893896355293691,False,False,False,False,False
4170611,False,0.04582034796476364,0.000552328594494611,0.046313218772411346,0.07018622010946274,0.06277046352624893,False,False,False,False,False
8201085,False,0.028870949521660805,0.0004507344856392592,0.32460588216781616,0.07683064043521881,0.04822654277086258,False,False,False,False,False
6071167,False,0.09364911913871765,0.007172286510467529,0.020393256098031998,0.024415602907538414,0.01115010492503643,False,False,False,False,False
6628224,False,0.2612469494342804,0.002007002243772149,0.041278403252363205,0.1310974508523941,0.0281645767390728,False,False,False,False,False
6628225,True,0.06430716812610626,8.039100794121623e-05,0.0012904033064842224,0.8665181398391724,0.20637920498847961,False,False,False,True,False
6071170,False,0.0026991653721779585,0.0017830542055889964,0.0011320743942633271,0.011477113701403141,0.0007895054877735674,False,False,False,False,False
6628226,False,0.19240699708461761,0.008162465877830982,0.21796953678131104,0.3429010510444641,0.2913324534893036,False,False,False,False,False
6628227,False,0.05376617982983589,0.2641736567020416,0.14467698335647583,0.0981435626745224,0.030348017811775208,False,False,False,False,False
6628228,False,0.06997402757406235,0.016927747055888176,0.021315723657608032,0.042997490614652634,0.055458299815654755,False,False,False,False,False
4432776,False,0.02499263919889927,0.00010388690134277567,0.0061514610424637794,0.006592350546270609,0.007569482084363699,False,False,False,False,False
6628232,True,0.8306707739830017,0.00010994007607223466,0.0041323998011648655,0.9696308374404907,0.8513303995132446,True,False,False,True,True
2433930,False,0.1505550742149353,0.02194264531135559,0.012099433690309525,0.017125025391578674,0.0015517155406996608,False,False,False,False,False
6628233,True,0.02963278815150261,0.0011196278501302004,0.00020307290833443403,0.812458336353302,0.26120248436927795,False,False,False,True,False
6628235,True,0.8672934770584106,0.006154462229460478,0.007932329550385475,0.22933921217918396,0.0041604735888540745,True,False,False,False,False
2401165,True,0.13372722268104553,0.0003114102000836283,0.7171671390533447,0.27897733449935913,0.03451935946941376,False,False,True,False,False
2958234,False,0.23423072695732117,0.0034561236388981342,0.40980851650238037,0.13617074489593506,0.0026625683531165123,False,False,False,False,False
4989851,True,0.15525732934474945,0.0029049429576843977,0.8567509651184082,0.15961776673793793,0.06004147604107857,False,False,True,False,False
8266652,False,0.48959505558013916,0.00694649200886488,0.30498144030570984,0.42496609687805176,0.02367096021771431,False,False,False,False,False
8266653,False,0.05718908831477165,0.0022221971303224564,0.029526272788643837,0.10094106942415237,0.015360687859356403,False,False,False,False,False
8266654,False,0.08796205371618271,0.004183092154562473,0.008258973248302937,0.19769184291362762,0.09582605957984924,False,False,False,False,False
8266655,False,0.22356796264648438,0.004850488621741533,0.04106609523296356,0.15708443522453308,0.1274247020483017,False,False,False,False,False
8266656,False,0.23210309445858002,0.008751338347792625,0.0044161975383758545,0.021647293120622635,0.021133432164788246,False,False,False,False,False
8266657,False,0.4628094434738159,0.009901064448058605,0.006093384698033333,0.198954775929451,0.14528390765190125,False,False,False,False,False
533410,True,0.9360249638557434,0.001225331681780517,0.20235958695411682,0.9179141521453857,0.626750111579895,True,False,False,True,True
2401186,False,0.11838401854038239,0.06389938294887543,0.00044785047066397965,0.0063850162550807,0.00256174779497087,False,False,False,False,False
7480226,False,0.19162854552268982,0.1805897206068039,0.17055490612983704,0.03679519519209862,0.020037392154335976,False,False,False,False,False
8266658,True,0.12461714446544647,0.0009705727570690215,0.14647236466407776,0.5121426582336426,0.207050621509552,False,False,False,True,False
7840670,False,0.08512689173221588,0.0009077061549760401,0.005493503529578447,0.021255429834127426,0.03456474468111992,False,False,False,False,False
5186483,False,0.3787032961845398,0.006023507099598646,0.003824095008894801,0.12484505772590637,0.053416311740875244,False,False,False,False,False
2433974,False,0.012012142688035965,0.001181945437565446,0.00032082025427371264,0.011888145469129086,0.026879258453845978,False,False,False,False,False
3122105,True,0.31518667936325073,0.0008626098278909922,0.8153160810470581,0.3754197061061859,0.29373666644096375,False,False,True,False,False
7807938,True,0.12471521645784378,0.0004418476310092956,0.21268320083618164,0.4362953007221222,0.5282135605812073,False,False,False,False,True
5350354,False,0.03907224163413048,0.004770626779645681,0.5190119743347168,0.1274833083152771,0.07063531130552292,False,False,False,False,False
3122134,True,0.0359012708067894,6.873586244182661e-05,0.6502214670181274,0.08311726897954941,0.009120511822402477,False,False,True,False,False
173021,False,0.0072216615080833435,5.995850369799882e-05,0.014762787148356438,0.09143274277448654,0.10521695017814636,False,False,False,False,False
7054301,False,0.04729803651571274,0.015367318876087666,0.001177561585791409,0.028194550424814224,0.030227359384298325,False,False,False,False,False
6267872,True,0.03017275407910347,0.0006866260664537549,0.10386127978563309,0.773047924041748,0.0453626774251461,False,False,False,True,False
3122153,True,0.018912112340331078,0.004326562862843275,0.10376984626054764,0.540114164352417,0.3516792058944702,False,False,False,True,False
2401260,True,0.5210727453231812,0.005023711360991001,0.6030153632164001,0.13858842849731445,0.011042877100408077,False,False,True,False,False
2401261,False,0.13533511757850647,0.00021620838379021734,0.13803018629550934,0.19459505379199982,0.1110842153429985,False,False,False,False,False
7807980,False,0.023017674684524536,0.008678865619003773,0.27928242087364197,0.07913823425769806,0.00034811010118573904,False,False,False,False,False
3122162,True,0.7755735516548157,0.0004919827333651483,0.006719373166561127,0.7178632020950317,0.619473397731781,True,False,False,True,True
6990165,True,0.08851556479930878,0.0018206312088295817,0.5528406500816345,0.040432751178741455,0.006366013549268246,False,False,True,False,False
533496,True,0.5189263224601746,0.0002673084381967783,0.6195840835571289,0.5970349311828613,0.3742597997188568,False,False,True,True,False
6990166,False,0.05266246944665909,0.002015873556956649,0.409548819065094,0.12849093973636627,0.005626918748021126,False,False,False,False,False
2335738,True,0.5891698002815247,0.0032819516491144896,0.002861986868083477,0.13040225207805634,0.08645997941493988,True,False,False,False,False
2401275,False,0.017886586487293243,0.0010336741106584668,0.042319923639297485,0.09731648117303848,0.1468319147825241,False,False,False,False,False
2958333,True,0.05902710184454918,0.4348786771297455,0.0001539796794531867,0.13998086750507355,0.07009176164865494,False,True,False,False,False
6267903,True,0.3557855486869812,0.0008533570799045265,0.010881281457841396,0.8681025505065918,0.5453528165817261,False,False,False,True,True
3941378,False,0.007454251870512962,7.381336763501167e-05,0.022140244022011757,0.005717415828257799,0.002517854096367955,False,False,False,False,False
6990168,True,0.059020671993494034,0.0002286215458298102,0.8638210892677307,0.2620823383331299,0.009160131216049194,False,False,True,False,False
3253252,False,0.38620129227638245,0.00015562193584628403,0.41458678245544434,0.1631709784269333,0.1440785676240921,False,False,False,False,False
6990169,False,0.013162129558622837,0.005036522168666124,0.0010023295180872083,0.004855158738791943,0.0013660190161317587,False,False,False,False,False
2270218,True,0.5875453948974609,0.6600197553634644,0.0006339632091112435,0.030021054670214653,0.0012953904224559665,True,True,False,False,False
5940242,False,0.001171182026155293,2.9022761736996472e-05,0.004918471444398165,0.004728564061224461,0.004114182200282812,False,False,False,False,False
3122195,True,0.4630330204963684,0.00010439724428579211,0.58823561668396,0.24954348802566528,0.053975995630025864,False,False,True,False,False
5940243,False,0.001985514536499977,4.931083822157234e-05,0.0338355153799057,0.003456528065726161,0.0018575850408524275,False,False,False,False,False
5940244,False,0.006534210871905088,7.670070044696331e-05,0.0018004991579800844,0.006533681880682707,0.03083336167037487,False,False,False,False,False
5940245,True,0.01167865190654993,7.535915210610256e-05,0.002976164221763611,0.7470421195030212,0.37352386116981506,False,False,False,True,False
5940246,True,0.27564671635627747,4.232404990034411e-06,0.0010518839117139578,0.6352109909057617,0.2909272015094757,False,False,False,True,False
5940247,False,0.3914569020271301,0.0031759373378008604,0.002420074539259076,0.03352295607328415,0.00576745206490159,False,False,False,False,False
5940248,False,0.08227881789207458,0.01322061289101839,0.024944670498371124,0.3528008460998535,0.11987638473510742,False,False,False,False,False
5940249,False,0.37975919246673584,0.0005394989275373518,0.07213698327541351,0.11349817365407944,0.06932355463504791,False,False,False,False,False
5940250,False,0.16882173717021942,0.014933464117348194,0.0024169336538761854,0.11424240469932556,0.005803258623927832,False,False,False,False,False
5940251,False,0.027324529364705086,0.0035540268290787935,0.013404118828475475,0.137586772441864,0.07009048759937286,False,False,False,False,False
5940252,False,0.026648784056305885,0.007933282293379307,0.00041927158599719405,0.07516603916883469,0.0607152059674263,False,False,False,False,False
5940254,False,0.00668157497420907,2.6515917852520943e-05,0.14378046989440918,0.02036314643919468,0.00969874020665884,False,False,False,False,False
3122207,True,0.9509646892547607,0.0002978008415084332,0.4822564125061035,0.27999114990234375,0.3386780321598053,True,False,False,False,False
5940255,False,0.08032403141260147,8.746187813812867e-05,0.0003014290996361524,0.33593228459358215,0.11541958898305893,False,False,False,False,False
5940256,False,0.009870675392448902,3.392774306121282e-05,0.01208189781755209,0.20230244100093842,0.14266081154346466,False,False,False,False,False
5940257,False,0.07037695497274399,0.004363423679023981,0.00010909334378084168,0.025790086016058922,0.015553012490272522,False,False,False,False,False
4039715,False,0.013322156853973866,9.808266622712836e-05,0.14215807616710663,0.00973714329302311,0.026594428345561028,False,False,False,False,False
2401316,False,0.3273199498653412,0.1552792638540268,0.0018332526087760925,0.040823403745889664,0.01645391620695591,False,False,False,False,False
6399011,False,0.5693964958190918,0.0022164888214319944,0.22567565739154816,0.12733356654644012,0.20409618318080902,False,False,False,False,False
7054371,False,0.003879677038639784,0.002276442479342222,0.017453014850616455,0.03165871649980545,0.010047425515949726,False,False,False,False,False
5907505,False,0.0017026601126417518,0.0022027012892067432,0.006444615311920643,0.002163875848054886,0.0015114113921299577,False,False,False,False,False
3122228,False,0.004614951089024544,0.0007921076030470431,0.009377291426062584,0.15421678125858307,0.05168826878070831,False,False,False,False,False
3941428,False,0.0019428938394412398,0.0013651384506374598,0.0009223445085808635,0.002233014674857259,0.00037264995626173913,False,False,False,False,False
3941429,False,0.0016145379049703479,0.045515768229961395,0.0009457888081669807,0.007665066048502922,0.0004086040717083961,False,False,False,False,False
3122231,False,0.04976632073521614,0.0037509866524487734,0.017081834375858307,0.15335911512374878,0.022947678342461586,False,False,False,False,False
3941430,False,0.010791070759296417,0.004944854881614447,0.005574102513492107,0.0038536791689693928,0.0032895489130169153,False,False,False,False,False
3941431,False,0.0008611800149083138,0.002338696736842394,0.003867714898660779,0.00039870478212833405,3.068229489144869e-05,False,False,False,False,False
3941434,False,0.012799717485904694,0.02711973898112774,0.001467956230044365,0.0015107047511264682,0.00021473881497513503,False,False,False,False,False
2401340,False,0.3690512776374817,0.002042716136202216,0.46802371740341187,0.15453535318374634,0.0627923533320427,False,False,False,False,False
